2,"[[42.0, 152.0], [576.0, 142.0], [577.0, 165.0], [43.0, 176.0]]"
2,"[[45.0, 176.0], [486.0, 169.0], [486.0, 192.0], [46.0, 200.0]]"
2,"[[64.0, 204.0], [577.0, 196.0], [578.0, 220.0], [65.0, 228.0]]"
2,"[[49.0, 231.0], [577.0, 223.0], [578.0, 244.0], [50.0, 252.0]]"
2,"[[51.0, 255.0], [578.0, 247.0], [579.0, 268.0], [52.0, 276.0]]"
2,"[[51.0, 280.0], [577.0, 272.0], [578.0, 293.0], [51.0, 300.0]]"
2,"[[55.0, 303.0], [578.0, 298.0], [579.0, 319.0], [55.0, 324.0]]"
2,"[[54.0, 327.0], [579.0, 322.0], [580.0, 345.0], [54.0, 350.0]]"
2,"[[55.0, 350.0], [581.0, 347.0], [581.0, 370.0], [55.0, 373.0]]"
2,"[[57.0, 376.0], [579.0, 372.0], [580.0, 392.0], [57.0, 396.0]]"
2,"[[58.0, 399.0], [581.0, 396.0], [581.0, 416.0], [58.0, 419.0]]"
2,"[[59.0, 422.0], [580.0, 421.0], [580.0, 442.0], [59.0, 443.0]]"
2,"[[60.0, 445.0], [579.0, 447.0], [579.0, 468.0], [60.0, 466.0]]"
2,"[[63.0, 472.0], [579.0, 472.0], [579.0, 489.0], [63.0, 489.0]]"
2,"[[61.0, 494.0], [580.0, 496.0], [580.0, 516.0], [61.0, 514.0]]"
2,"[[61.0, 514.0], [581.0, 519.0], [580.0, 543.0], [60.0, 538.0]]"
2,"[[62.0, 538.0], [580.0, 545.0], [579.0, 568.0], [61.0, 561.0]]"
2,"[[63.0, 563.0], [581.0, 568.0], [580.0, 592.0], [62.0, 587.0]]"
2,"[[65.0, 588.0], [580.0, 596.0], [579.0, 616.0], [64.0, 608.0]]"
2,"[[66.0, 612.0], [581.0, 621.0], [580.0, 641.0], [65.0, 632.0]]"
2,"[[65.0, 637.0], [418.0, 641.0], [417.0, 662.0], [64.0, 658.0]]"
2,"[[83.0, 662.0], [579.0, 674.0], [578.0, 695.0], [82.0, 683.0]]"
2,"[[64.0, 686.0], [582.0, 698.0], [581.0, 722.0], [63.0, 710.0]]"
2,"[[65.0, 711.0], [581.0, 723.0], [580.0, 744.0], [64.0, 732.0]]"
2,"[[65.0, 734.0], [582.0, 746.0], [581.0, 770.0], [64.0, 758.0]]"
2,"[[63.0, 757.0], [583.0, 773.0], [582.0, 796.0], [62.0, 780.0]]"
2,"[[64.0, 781.0], [583.0, 795.0], [582.0, 819.0], [63.0, 805.0]]"
2,"[[64.0, 804.0], [582.0, 822.0], [581.0, 846.0], [63.0, 828.0]]"
2,"[[66.0, 831.0], [582.0, 848.0], [581.0, 868.0], [65.0, 851.0]]"
2,"[[66.0, 852.0], [584.0, 872.0], [583.0, 896.0], [65.0, 877.0]]"
3,"[[51.0, 51.0], [580.0, 58.0], [579.0, 82.0], [50.0, 75.0]]"
3,"[[51.0, 80.0], [578.0, 86.0], [577.0, 106.0], [51.0, 100.0]]"
3,"[[52.0, 104.0], [575.0, 112.0], [574.0, 133.0], [51.0, 125.0]]"
3,"[[51.0, 127.0], [577.0, 135.0], [576.0, 159.0], [50.0, 151.0]]"
3,"[[50.0, 154.0], [576.0, 162.0], [575.0, 187.0], [49.0, 178.0]]"
3,"[[51.0, 181.0], [575.0, 187.0], [574.0, 209.0], [51.0, 202.0]]"
3,"[[50.0, 205.0], [575.0, 212.0], [574.0, 235.0], [50.0, 228.0]]"
3,"[[49.0, 230.0], [573.0, 238.0], [572.0, 258.0], [49.0, 250.0]]"
3,"[[49.0, 254.0], [573.0, 261.0], [572.0, 284.0], [49.0, 278.0]]"
3,"[[51.0, 278.0], [573.0, 285.0], [572.0, 309.0], [50.0, 303.0]]"
3,"[[51.0, 307.0], [571.0, 312.0], [570.0, 333.0], [51.0, 328.0]]"
3,"[[50.0, 330.0], [570.0, 336.0], [569.0, 359.0], [50.0, 353.0]]"
3,"[[51.0, 356.0], [569.0, 359.0], [568.0, 380.0], [51.0, 377.0]]"
3,"[[49.0, 380.0], [569.0, 384.0], [568.0, 407.0], [49.0, 403.0]]"
3,"[[51.0, 405.0], [568.0, 408.0], [567.0, 429.0], [51.0, 426.0]]"
3,"[[51.0, 433.0], [567.0, 433.0], [567.0, 453.0], [51.0, 453.0]]"
3,"[[49.0, 456.0], [569.0, 459.0], [568.0, 479.0], [49.0, 476.0]]"
3,"[[50.0, 481.0], [568.0, 482.0], [567.0, 503.0], [50.0, 502.0]]"
3,"[[49.0, 506.0], [569.0, 508.0], [568.0, 528.0], [49.0, 526.0]]"
3,"[[49.0, 532.0], [568.0, 533.0], [567.0, 553.0], [49.0, 552.0]]"
3,"[[49.0, 556.0], [570.0, 555.0], [570.0, 578.0], [49.0, 579.0]]"
3,"[[50.0, 582.0], [570.0, 582.0], [570.0, 602.0], [50.0, 602.0]]"
3,"[[47.0, 605.0], [570.0, 602.0], [571.0, 626.0], [47.0, 629.0]]"
3,"[[47.0, 630.0], [569.0, 631.0], [569.0, 651.0], [47.0, 650.0]]"
3,"[[49.0, 655.0], [567.0, 655.0], [567.0, 675.0], [49.0, 675.0]]"
3,"[[47.0, 681.0], [567.0, 678.0], [568.0, 698.0], [47.0, 701.0]]"
3,"[[47.0, 708.0], [566.0, 702.0], [567.0, 722.0], [47.0, 728.0]]"
3,"[[48.0, 731.0], [564.0, 726.0], [565.0, 748.0], [48.0, 752.0]]"
3,"[[47.0, 755.0], [566.0, 749.0], [567.0, 774.0], [47.0, 779.0]]"
3,"[[45.0, 779.0], [568.0, 774.0], [569.0, 800.0], [45.0, 805.0]]"
3,"[[46.0, 805.0], [567.0, 802.0], [568.0, 826.0], [46.0, 829.0]]"
3,"[[46.0, 828.0], [572.0, 827.0], [572.0, 854.0], [46.0, 855.0]]"
3,"[[46.0, 855.0], [140.0, 857.0], [139.0, 882.0], [45.0, 880.0]]"
4,"[[50.0, 58.0], [561.0, 49.0], [562.0, 69.0], [51.0, 78.0]]"
4,"[[31.0, 83.0], [562.0, 75.0], [563.0, 96.0], [31.0, 104.0]]"
4,"[[31.0, 106.0], [563.0, 100.0], [564.0, 123.0], [31.0, 129.0]]"
4,"[[34.0, 132.0], [563.0, 126.0], [564.0, 147.0], [34.0, 153.0]]"
4,"[[35.0, 156.0], [561.0, 152.0], [562.0, 172.0], [35.0, 176.0]]"
4,"[[34.0, 179.0], [563.0, 175.0], [564.0, 199.0], [34.0, 203.0]]"
4,"[[37.0, 203.0], [564.0, 201.0], [565.0, 224.0], [37.0, 226.0]]"
4,"[[38.0, 228.0], [565.0, 225.0], [566.0, 250.0], [38.0, 253.0]]"
4,"[[41.0, 254.0], [564.0, 255.0], [563.0, 275.0], [41.0, 274.0]]"
4,"[[41.0, 277.0], [564.0, 280.0], [563.0, 301.0], [41.0, 298.0]]"
4,"[[42.0, 303.0], [563.0, 307.0], [562.0, 327.0], [42.0, 323.0]]"
4,"[[42.0, 327.0], [565.0, 329.0], [564.0, 353.0], [42.0, 351.0]]"
4,"[[43.0, 350.0], [566.0, 356.0], [565.0, 379.0], [43.0, 373.0]]"
4,"[[44.0, 376.0], [566.0, 383.0], [565.0, 406.0], [44.0, 399.0]]"
4,"[[46.0, 402.0], [565.0, 409.0], [564.0, 430.0], [46.0, 423.0]]"
4,"[[46.0, 428.0], [565.0, 435.0], [564.0, 456.0], [46.0, 449.0]]"
4,"[[47.0, 451.0], [566.0, 461.0], [565.0, 484.0], [46.0, 474.0]]"
4,"[[49.0, 475.0], [564.0, 488.0], [563.0, 509.0], [48.0, 496.0]]"
4,"[[49.0, 498.0], [567.0, 511.0], [566.0, 534.0], [48.0, 521.0]]"
4,"[[50.0, 523.0], [566.0, 537.0], [565.0, 558.0], [49.0, 544.0]]"
4,"[[50.0, 546.0], [327.0, 555.0], [327.0, 576.0], [49.0, 567.0]]"
4,"[[69.0, 585.0], [566.0, 600.0], [565.0, 625.0], [68.0, 609.0]]"
4,"[[53.0, 610.0], [565.0, 628.0], [564.0, 649.0], [52.0, 631.0]]"
4,"[[52.0, 632.0], [566.0, 655.0], [565.0, 676.0], [51.0, 653.0]]"
4,"[[51.0, 655.0], [567.0, 678.0], [566.0, 701.0], [50.0, 678.0]]"
4,"[[53.0, 679.0], [566.0, 703.0], [565.0, 724.0], [52.0, 700.0]]"
4,"[[51.0, 703.0], [567.0, 726.0], [566.0, 747.0], [50.0, 724.0]]"
4,"[[50.0, 725.0], [567.0, 750.0], [566.0, 773.0], [49.0, 748.0]]"
4,"[[50.0, 749.0], [567.0, 776.0], [566.0, 799.0], [49.0, 772.0]]"
4,"[[51.0, 774.0], [390.0, 791.0], [389.0, 812.0], [50.0, 795.0]]"
4,"[[89.0, 813.0], [437.0, 831.0], [436.0, 854.0], [88.0, 836.0]]"
4,"[[78.0, 854.0], [321.0, 865.0], [320.0, 885.0], [77.0, 875.0]]"
4,"[[51.0, 901.0], [65.0, 901.0], [65.0, 917.0], [51.0, 917.0]]"
5,"[[79.0, 53.0], [261.0, 57.0], [260.0, 78.0], [78.0, 74.0]]"
5,"[[81.0, 82.0], [202.0, 85.0], [202.0, 106.0], [80.0, 103.0]]"
5,"[[77.0, 110.0], [515.0, 113.0], [515.0, 137.0], [76.0, 134.0]]"
5,"[[77.0, 137.0], [584.0, 139.0], [584.0, 167.0], [76.0, 165.0]]"
5,"[[60.0, 164.0], [222.0, 169.0], [221.0, 190.0], [59.0, 185.0]]"
5,"[[77.0, 191.0], [250.0, 197.0], [249.0, 218.0], [76.0, 212.0]]"
5,"[[76.0, 218.0], [584.0, 219.0], [584.0, 247.0], [75.0, 245.0]]"
5,"[[60.0, 247.0], [496.0, 247.0], [496.0, 270.0], [60.0, 270.0]]"
5,"[[82.0, 271.0], [585.0, 274.0], [585.0, 301.0], [81.0, 298.0]]"
5,"[[60.0, 299.0], [230.0, 301.0], [229.0, 321.0], [59.0, 319.0]]"
5,"[[79.0, 328.0], [397.0, 331.0], [396.0, 351.0], [78.0, 348.0]]"
5,"[[82.0, 355.0], [291.0, 357.0], [291.0, 377.0], [81.0, 375.0]]"
5,"[[79.0, 384.0], [502.0, 383.0], [502.0, 404.0], [80.0, 405.0]]"
5,"[[83.0, 413.0], [581.0, 413.0], [581.0, 433.0], [83.0, 433.0]]"
5,"[[60.0, 440.0], [142.0, 440.0], [142.0, 457.0], [60.0, 457.0]]"
5,"[[77.0, 463.0], [580.0, 459.0], [581.0, 480.0], [78.0, 484.0]]"
5,"[[61.0, 489.0], [581.0, 485.0], [581.0, 505.0], [61.0, 509.0]]"
5,"[[61.0, 516.0], [580.0, 510.0], [581.0, 529.0], [62.0, 535.0]]"
5,"[[59.0, 539.0], [581.0, 531.0], [582.0, 554.0], [60.0, 562.0]]"
5,"[[60.0, 563.0], [582.0, 557.0], [583.0, 580.0], [61.0, 586.0]]"
5,"[[61.0, 588.0], [583.0, 583.0], [584.0, 606.0], [62.0, 611.0]]"
5,"[[61.0, 613.0], [581.0, 608.0], [582.0, 629.0], [62.0, 634.0]]"
5,"[[63.0, 638.0], [582.0, 633.0], [583.0, 654.0], [64.0, 659.0]]"
5,"[[61.0, 662.0], [582.0, 656.0], [583.0, 679.0], [62.0, 686.0]]"
5,"[[61.0, 690.0], [144.0, 686.0], [145.0, 707.0], [62.0, 711.0]]"
5,"[[85.0, 715.0], [583.0, 708.0], [584.0, 729.0], [86.0, 736.0]]"
5,"[[61.0, 738.0], [585.0, 729.0], [586.0, 756.0], [62.0, 765.0]]"
5,"[[62.0, 766.0], [451.0, 757.0], [451.0, 777.0], [63.0, 786.0]]"
5,"[[78.0, 793.0], [584.0, 782.0], [585.0, 803.0], [79.0, 813.0]]"
5,"[[62.0, 813.0], [585.0, 805.0], [586.0, 831.0], [63.0, 839.0]]"
5,"[[63.0, 838.0], [588.0, 832.0], [589.0, 856.0], [64.0, 862.0]]"
5,"[[62.0, 864.0], [541.0, 855.0], [542.0, 878.0], [63.0, 887.0]]"
6,"[[187.0, 42.0], [433.0, 44.0], [433.0, 68.0], [187.0, 66.0]]"
6,"[[74.0, 102.0], [579.0, 110.0], [578.0, 131.0], [73.0, 123.0]]"
6,"[[53.0, 126.0], [579.0, 135.0], [578.0, 158.0], [52.0, 149.0]]"
6,"[[54.0, 151.0], [578.0, 161.0], [577.0, 183.0], [53.0, 172.0]]"
6,"[[54.0, 174.0], [577.0, 187.0], [576.0, 210.0], [53.0, 197.0]]"
6,"[[54.0, 197.0], [577.0, 213.0], [576.0, 237.0], [53.0, 221.0]]"
6,"[[55.0, 225.0], [575.0, 237.0], [574.0, 258.0], [54.0, 246.0]]"
6,"[[55.0, 247.0], [575.0, 261.0], [574.0, 284.0], [54.0, 270.0]]"
6,"[[54.0, 273.0], [573.0, 288.0], [572.0, 308.0], [53.0, 293.0]]"
6,"[[54.0, 295.0], [572.0, 313.0], [571.0, 334.0], [53.0, 316.0]]"
6,"[[55.0, 321.0], [571.0, 338.0], [570.0, 358.0], [54.0, 342.0]]"
6,"[[55.0, 344.0], [570.0, 363.0], [569.0, 383.0], [54.0, 365.0]]"
6,"[[54.0, 369.0], [569.0, 387.0], [568.0, 407.0], [53.0, 389.0]]"
6,"[[54.0, 392.0], [569.0, 413.0], [568.0, 433.0], [53.0, 412.0]]"
6,"[[52.0, 413.0], [568.0, 437.0], [567.0, 461.0], [51.0, 437.0]]"
6,"[[52.0, 440.0], [565.0, 462.0], [564.0, 482.0], [51.0, 460.0]]"
6,"[[53.0, 462.0], [565.0, 487.0], [564.0, 510.0], [52.0, 485.0]]"
6,"[[51.0, 486.0], [564.0, 512.0], [563.0, 533.0], [50.0, 507.0]]"
6,"[[49.0, 510.0], [564.0, 537.0], [563.0, 557.0], [48.0, 530.0]]"
6,"[[48.0, 532.0], [564.0, 562.0], [563.0, 585.0], [47.0, 555.0]]"
6,"[[47.0, 555.0], [563.0, 587.0], [562.0, 610.0], [46.0, 578.0]]"
6,"[[46.0, 579.0], [562.0, 612.0], [560.0, 635.0], [45.0, 602.0]]"
6,"[[45.0, 602.0], [561.0, 636.0], [559.0, 660.0], [44.0, 626.0]]"
6,"[[45.0, 627.0], [560.0, 660.0], [558.0, 683.0], [44.0, 650.0]]"
6,"[[43.0, 649.0], [557.0, 685.0], [555.0, 709.0], [42.0, 673.0]]"
6,"[[41.0, 673.0], [559.0, 708.0], [557.0, 732.0], [40.0, 697.0]]"
6,"[[39.0, 696.0], [558.0, 732.0], [556.0, 758.0], [38.0, 722.0]]"
6,"[[39.0, 721.0], [556.0, 756.0], [554.0, 780.0], [38.0, 745.0]]"
6,"[[36.0, 744.0], [557.0, 779.0], [555.0, 806.0], [35.0, 771.0]]"
6,"[[36.0, 770.0], [555.0, 805.0], [553.0, 829.0], [35.0, 794.0]]"
6,"[[37.0, 793.0], [554.0, 830.0], [552.0, 854.0], [36.0, 817.0]]"
6,"[[37.0, 817.0], [554.0, 854.0], [552.0, 878.0], [36.0, 841.0]]"
6,"[[37.0, 842.0], [553.0, 879.0], [551.0, 902.0], [36.0, 865.0]]"
6,"[[33.0, 887.0], [59.0, 887.0], [59.0, 908.0], [33.0, 908.0]]"
7,"[[47.0, 34.0], [572.0, 29.0], [573.0, 53.0], [47.0, 58.0]]"
7,"[[45.0, 58.0], [573.0, 53.0], [574.0, 79.0], [45.0, 84.0]]"
7,"[[46.0, 84.0], [574.0, 78.0], [575.0, 102.0], [46.0, 108.0]]"
7,"[[47.0, 110.0], [574.0, 104.0], [575.0, 125.0], [47.0, 131.0]]"
7,"[[45.0, 133.0], [574.0, 127.0], [575.0, 150.0], [45.0, 156.0]]"
7,"[[45.0, 157.0], [573.0, 150.0], [574.0, 174.0], [45.0, 181.0]]"
7,"[[46.0, 182.0], [573.0, 174.0], [574.0, 197.0], [47.0, 206.0]]"
7,"[[47.0, 209.0], [572.0, 200.0], [573.0, 220.0], [48.0, 229.0]]"
7,"[[47.0, 232.0], [570.0, 223.0], [571.0, 245.0], [48.0, 254.0]]"
7,"[[47.0, 258.0], [570.0, 247.0], [571.0, 267.0], [48.0, 278.0]]"
7,"[[46.0, 280.0], [571.0, 270.0], [572.0, 293.0], [47.0, 303.0]]"
7,"[[47.0, 305.0], [570.0, 293.0], [571.0, 317.0], [48.0, 328.0]]"
7,"[[48.0, 330.0], [570.0, 319.0], [571.0, 339.0], [49.0, 350.0]]"
7,"[[48.0, 355.0], [570.0, 344.0], [571.0, 364.0], [49.0, 375.0]]"
7,"[[48.0, 378.0], [190.0, 376.0], [190.0, 396.0], [49.0, 398.0]]"
7,"[[66.0, 410.0], [569.0, 399.0], [570.0, 419.0], [67.0, 430.0]]"
7,"[[48.0, 436.0], [570.0, 423.0], [571.0, 443.0], [49.0, 456.0]]"
7,"[[49.0, 460.0], [570.0, 447.0], [571.0, 468.0], [50.0, 481.0]]"
7,"[[49.0, 486.0], [571.0, 472.0], [572.0, 493.0], [50.0, 507.0]]"
7,"[[50.0, 511.0], [570.0, 497.0], [571.0, 518.0], [51.0, 532.0]]"
7,"[[50.0, 537.0], [570.0, 522.0], [571.0, 543.0], [51.0, 558.0]]"
7,"[[50.0, 560.0], [571.0, 547.0], [572.0, 570.0], [51.0, 583.0]]"
7,"[[50.0, 586.0], [571.0, 571.0], [572.0, 595.0], [51.0, 610.0]]"
7,"[[49.0, 612.0], [573.0, 596.0], [574.0, 622.0], [50.0, 638.0]]"
7,"[[50.0, 640.0], [456.0, 627.0], [457.0, 647.0], [51.0, 660.0]]"
7,"[[70.0, 665.0], [130.0, 665.0], [130.0, 687.0], [70.0, 687.0]]"
7,"[[70.0, 701.0], [398.0, 686.0], [399.0, 707.0], [71.0, 722.0]]"
7,"[[73.0, 731.0], [426.0, 717.0], [427.0, 738.0], [74.0, 752.0]]"
7,"[[69.0, 760.0], [575.0, 742.0], [576.0, 769.0], [70.0, 787.0]]"
7,"[[53.0, 791.0], [409.0, 772.0], [410.0, 793.0], [54.0, 812.0]]"
7,"[[73.0, 816.0], [575.0, 799.0], [576.0, 824.0], [74.0, 841.0]]"
7,"[[53.0, 844.0], [199.0, 841.0], [199.0, 862.0], [54.0, 865.0]]"
7,"[[559.0, 873.0], [584.0, 873.0], [584.0, 895.0], [559.0, 895.0]]"
8,"[[58.0, 53.0], [570.0, 39.0], [571.0, 66.0], [59.0, 80.0]]"
8,"[[42.0, 80.0], [517.0, 68.0], [517.0, 91.0], [43.0, 103.0]]"
8,"[[64.0, 103.0], [503.0, 92.0], [503.0, 118.0], [65.0, 129.0]]"
8,"[[64.0, 129.0], [205.0, 127.0], [205.0, 148.0], [65.0, 150.0]]"
8,"[[67.0, 152.0], [569.0, 140.0], [570.0, 166.0], [68.0, 178.0]]"
8,"[[47.0, 176.0], [569.0, 167.0], [570.0, 190.0], [48.0, 200.0]]"
8,"[[49.0, 200.0], [173.0, 203.0], [173.0, 224.0], [48.0, 221.0]]"
8,"[[67.0, 224.0], [150.0, 224.0], [150.0, 246.0], [67.0, 246.0]]"
8,"[[71.0, 249.0], [175.0, 249.0], [175.0, 270.0], [71.0, 270.0]]"
8,"[[68.0, 274.0], [212.0, 271.0], [212.0, 292.0], [69.0, 294.0]]"
8,"[[70.0, 299.0], [569.0, 292.0], [570.0, 312.0], [71.0, 319.0]]"
8,"[[53.0, 320.0], [570.0, 318.0], [571.0, 342.0], [53.0, 344.0]]"
8,"[[53.0, 346.0], [488.0, 344.0], [488.0, 364.0], [53.0, 366.0]]"
8,"[[73.0, 370.0], [178.0, 372.0], [178.0, 390.0], [72.0, 388.0]]"
8,"[[74.0, 393.0], [367.0, 394.0], [367.0, 415.0], [73.0, 414.0]]"
8,"[[73.0, 418.0], [570.0, 418.0], [570.0, 438.0], [73.0, 438.0]]"
8,"[[55.0, 442.0], [570.0, 443.0], [570.0, 463.0], [55.0, 462.0]]"
8,"[[56.0, 465.0], [572.0, 468.0], [571.0, 489.0], [56.0, 486.0]]"
8,"[[57.0, 488.0], [572.0, 494.0], [571.0, 514.0], [56.0, 508.0]]"
8,"[[56.0, 513.0], [572.0, 517.0], [571.0, 537.0], [56.0, 533.0]]"
8,"[[58.0, 536.0], [571.0, 543.0], [570.0, 563.0], [57.0, 556.0]]"
8,"[[57.0, 560.0], [571.0, 567.0], [570.0, 587.0], [56.0, 580.0]]"
8,"[[58.0, 581.0], [573.0, 591.0], [572.0, 614.0], [57.0, 604.0]]"
8,"[[58.0, 607.0], [313.0, 611.0], [313.0, 631.0], [57.0, 627.0]]"
8,"[[77.0, 631.0], [415.0, 636.0], [414.0, 657.0], [76.0, 652.0]]"
8,"[[79.0, 655.0], [350.0, 660.0], [350.0, 682.0], [78.0, 676.0]]"
8,"[[73.0, 681.0], [574.0, 693.0], [573.0, 716.0], [72.0, 704.0]]"
8,"[[56.0, 709.0], [251.0, 711.0], [250.0, 729.0], [56.0, 727.0]]"
8,"[[75.0, 733.0], [279.0, 736.0], [279.0, 757.0], [74.0, 755.0]]"
8,"[[73.0, 755.0], [160.0, 761.0], [159.0, 783.0], [72.0, 777.0]]"
8,"[[75.0, 782.0], [359.0, 786.0], [359.0, 807.0], [74.0, 803.0]]"
8,"[[74.0, 807.0], [175.0, 811.0], [175.0, 829.0], [73.0, 826.0]]"
8,"[[77.0, 832.0], [345.0, 835.0], [345.0, 856.0], [76.0, 853.0]]"
8,"[[77.0, 855.0], [276.0, 860.0], [275.0, 881.0], [76.0, 876.0]]"
8,"[[55.0, 899.0], [79.0, 899.0], [79.0, 918.0], [55.0, 918.0]]"
9,"[[82.0, 54.0], [608.0, 76.0], [607.0, 101.0], [81.0, 78.0]]"
9,"[[80.0, 78.0], [607.0, 101.0], [606.0, 125.0], [79.0, 102.0]]"
9,"[[80.0, 102.0], [605.0, 126.0], [604.0, 149.0], [79.0, 125.0]]"
9,"[[80.0, 127.0], [498.0, 146.0], [497.0, 169.0], [79.0, 150.0]]"
9,"[[97.0, 158.0], [455.0, 174.0], [454.0, 194.0], [96.0, 178.0]]"
9,"[[95.0, 183.0], [603.0, 204.0], [602.0, 231.0], [94.0, 210.0]]"
9,"[[76.0, 209.0], [601.0, 230.0], [600.0, 254.0], [75.0, 233.0]]"
9,"[[76.0, 234.0], [599.0, 256.0], [598.0, 277.0], [75.0, 255.0]]"
9,"[[76.0, 258.0], [299.0, 268.0], [298.0, 288.0], [75.0, 278.0]]"
9,"[[100.0, 287.0], [382.0, 300.0], [381.0, 320.0], [99.0, 307.0]]"
9,"[[89.0, 315.0], [596.0, 332.0], [595.0, 355.0], [88.0, 338.0]]"
9,"[[72.0, 339.0], [593.0, 357.0], [592.0, 377.0], [71.0, 360.0]]"
9,"[[71.0, 364.0], [592.0, 381.0], [591.0, 401.0], [70.0, 384.0]]"
9,"[[71.0, 390.0], [590.0, 404.0], [589.0, 424.0], [70.0, 410.0]]"
9,"[[68.0, 413.0], [591.0, 426.0], [590.0, 449.0], [67.0, 436.0]]"
9,"[[68.0, 438.0], [203.0, 444.0], [202.0, 465.0], [67.0, 459.0]]"
9,"[[83.0, 469.0], [235.0, 475.0], [234.0, 496.0], [82.0, 490.0]]"
9,"[[107.0, 497.0], [588.0, 511.0], [587.0, 538.0], [106.0, 524.0]]"
9,"[[64.0, 523.0], [137.0, 526.0], [136.0, 548.0], [63.0, 545.0]]"
9,"[[82.0, 552.0], [245.0, 555.0], [244.0, 579.0], [81.0, 576.0]]"
9,"[[84.0, 579.0], [181.0, 586.0], [179.0, 610.0], [82.0, 603.0]]"
9,"[[80.0, 611.0], [584.0, 623.0], [583.0, 648.0], [79.0, 635.0]]"
9,"[[62.0, 638.0], [583.0, 648.0], [582.0, 669.0], [61.0, 658.0]]"
9,"[[60.0, 659.0], [581.0, 672.0], [580.0, 695.0], [59.0, 682.0]]"
9,"[[60.0, 684.0], [582.0, 695.0], [581.0, 718.0], [59.0, 707.0]]"
9,"[[59.0, 708.0], [579.0, 718.0], [578.0, 741.0], [58.0, 731.0]]"
9,"[[60.0, 733.0], [579.0, 742.0], [578.0, 763.0], [59.0, 754.0]]"
9,"[[57.0, 756.0], [560.0, 765.0], [559.0, 788.0], [56.0, 780.0]]"
9,"[[55.0, 812.0], [580.0, 822.0], [579.0, 846.0], [54.0, 836.0]]"
9,"[[54.0, 838.0], [581.0, 845.0], [580.0, 869.0], [53.0, 862.0]]"
10,"[[60.0, 51.0], [588.0, 51.0], [588.0, 75.0], [60.0, 75.0]]"
10,"[[61.0, 76.0], [588.0, 78.0], [588.0, 99.0], [61.0, 97.0]]"
10,"[[61.0, 100.0], [358.0, 103.0], [358.0, 127.0], [60.0, 124.0]]"
10,"[[85.0, 126.0], [252.0, 130.0], [251.0, 148.0], [84.0, 144.0]]"
10,"[[81.0, 149.0], [435.0, 154.0], [434.0, 178.0], [80.0, 173.0]]"
10,"[[85.0, 172.0], [145.0, 177.0], [144.0, 198.0], [83.0, 193.0]]"
10,"[[84.0, 198.0], [184.0, 201.0], [184.0, 222.0], [83.0, 219.0]]"
10,"[[87.0, 223.0], [282.0, 229.0], [281.0, 249.0], [86.0, 243.0]]"
10,"[[87.0, 246.0], [247.0, 254.0], [246.0, 275.0], [86.0, 267.0]]"
10,"[[65.0, 294.0], [485.0, 303.0], [485.0, 326.0], [64.0, 318.0]]"
10,"[[85.0, 321.0], [581.0, 328.0], [580.0, 349.0], [84.0, 342.0]]"
